id,document,label
17997868,대갈장군의 사명을 이어받아 쥐새끼가 활기치고 닭대가리가 동참하고이젠 짜장으로까지 이어졌다. 아하 통제로다,1
17997867,재밌어요 감동ㅠㅠ?,1
17997866,,1
17997865,재밌다. 감동적이고.,1
17997862,최민식 연기가 미쳤음. 나한테도 저런 스승아닌 스승이 있었다면 싶음,1
17997860,난이영화 권해효가 인상적이야,1
17997856,무겁지 않고 재밌었어요..여배우 연기력 논란있던데 목소리랑 눈빛연기 넘 매력있었고 얼굴 새까맣게 태운 연우진 연기랑 춤 추는거 넘 좋았어요..,1
17997854,"두딸을 키우며 내 어린시절 친구와의 관계에있어 서로 상처를 주고받았던 과거가 자꾸 생각난다.선이와 지아를 보니 관계는 언제나 누구나 우리들 모두 쉽지않구나그리고 미리 경험해본 그리고 경험하고있는 어른으로서 더 많이 관심가져야겠다고 생각되었다.선이 동생의 ""그럼 언제 놀아?"" 상처받아도 계속 좋은방향으로 공생할 수 있는 우리들이 되어야겠다.부모로써, 배우자로써, 자식으로써, 동료로써, 국민으로써...모두...더 나은 우리가 될 수 있도록",1
17997853,크리스틴의 연기가 다 하는 영화,1
17997851,로버트 패터슨의 배트맨도 꽤 괜찮았어요,1
17997849,기대 없이 틀었다가 도입부부터 심상치 않다고 느꼈다.밀덕에게 추천.,1
17997848,"하워드휴즈라는 인물이 주인공. 결벽증, 강박증이 있으나 그로 인해 비행기가 한층 더 발달해서 우리가 누리고 있는건 아닐까. 스콜세지 감독의 자본력, 규모에 감탄한다. 이런 규모를 소화해내는 감독도 대단하다. 게다가 2004년작.",1
17997843,"그냥 손이 가지 않아서,,재미없을꺼 같아서,,, 지금까지 안봤었다... 그러나 보는순간 어릴적 묻혀진 감정이 함께 밀려온다.. 세월은 지나도 변함없은 대작은 이런 작품이 아닐까 생각한다...지금이라도 본게 정말 다행이다. 별5 이지만,,,,이건 다른 작품 별5개 준거와는 차원이다르다...",1
17997837,액션이 정말 좋았고 음악에 맞춘 영화 분위기도 인상적이었습니다. 근래에 극장에서 본 영화 중 제일 좋았어요,1
17997836,재미 감동 둘다있는 가족끼리 보기 좋은 영화.,1
17997835,모든 장면과 대사가 아름다웠다!! 최애영화등극ㅠㅠ,1
17997834,고등학생인데 보면서 울었어요 수학 너무 싫어했는데 수학의 본질을 깨달은 느낌 영화 보기 전까지만 해도 '수학'자라서 지루할 줄 알았는데 최근 본 영화중에 제일 재밌고 감동적이에요 ost도 진짜 좋구 ㅠㅠㅠ 영화 마지막 장면에 어항에 갇혀있다가 강에 풀어진 거북이가 수학공식에 갇혀 진짜 수학의 내면을 들여다 보지 못했던 주인공이 진정으로 수학을 알게된걸 표현한 것 같았어요,1
17997833,스토리도 영상미도 꽤 좋아서 집중력있게 볼 수 있었던 영화. 배우들 연기도 좋았고 특히 자동차 추격씬은 뭔가  화려하지는 않은데 롱테이크로 긴장감을 주면서.. 좋았음,1
17997831,나 황제 안할련다  해서 좋은 점이 뭐냐 ?,1
17997829,초중반부 아쉬움은 있지만 재밌었음 마티 캐릭터 너무 마음에 들었다,1
17997826,어릴적 ebs에서 우연히 보고선 잊지못해 dvd까지 소장하고 있는데 추억이 생각날때면 요즘도 가끔씩 보곤합니다,1
17997825,브래드 조지 맷  눈이 즐거워,1
17997824,상상만 하던걸 이렇게 볼수 있어서 행복합니다!!!!,1
17997823,"언제부터 ""스파이더 맨""이 흑인이었지...?그리고 스토리가 말도 안돼! 어디서 온지도 모르는 거미한테 물려서 능력을 얻는다고? 무슨 말도 안돼는....!!",1
17997818,,1
17997817,서로 다른 가정환경과 그에따른 부모님들의 행동. 가정에서 보듬아 줘도 학창시절 친구의 힘이 엄청나다는걸 다시 한번 알게 되었습니다. 민아씨 연기가 너무 좋았어요,1
17997816,정말 재밌게봤습니다 10점이 아깝지 않은작품,1
17997815,https://www.pinkvilla.com/entertainment/hollywood/13-going-30-co-stars-mark-ruffalo-jennifer-garner-play-ryan-reynolds-parents-adam-project-577388이런 기사도 있더라구요 ㅋㅋㅋ 저는 너무 좋았어요,1
17997814,미친이야기를 밀어붙이는 감독의 뚝심,1
17997813,스필버그임에도 아쉬운,1
17997812,음악도좋구 연기도좋구 따뜻한결말이라마음에 봄이온듯 힐링하구왔네여 ㅎ,1
17997810,음악과 영상미가 정말 너무 좋았습니다.보는 내내 다이애나의 심정이 고스란히 느껴졌고 장면 장면이 대사로 말하지 않아도 다이애를 대변해주는듯한 연출이라는 느낌을 받았습니다. 꼭 다이애나 왕세자비에 대한 배경지식을 알아보고 보러가세요!! 그러면 훨씬 더 영화를 즐기실 수 있을거에요.,1
17997808,다이애나의 불안을 잘 표현한거같아요. 그부분에서 저도 불안을 느낄 정도로 몰입이 잘 되었어요.,1
17997807,경찰이 해야할 걸 왜 신부가 하고 있는가… 납득이 안가서 몰입이 깨짐 하 근데 마지막 반전 진짜 울었다.. 급 다시 몰입,1
17997806,"뮤지컬, 애니메이션, 흥겨움, 끝",1
17997804,정치와 별개로 편집과 연기가 훌륭한,1
17997803,뻔해진 소름돋는 반전,1
17997801,연기가 좋았어요,1
17997800,톰 홀랜드만 보이는,1
17997799,왕세자비에게 이런 스토리가,1
17997798,리들러가 배트맨을 배트맨이 리들러를,1
17997797,초중반은 지루하긴 했지만 마지막까지 봤을땐 그래도 시간아깝진 않았구나 하는 영화,1
17997796,빌런보다 배트맨에 집중할 수 있는 영화였다. 너무좋아용,1
17997794,믿고보는배우들이죠최고,1
17997793,영상미는 좋아서 좋음,1
17997792,수학과 인간관계 모두에서 정답을 찾다,1
17997791,노래도좋고 영상미도좋고 최고,1
17997788,술과 친구가 있다면 무엇이 더 필요하리,1
17997786,"역대 최고의 액션, 소행성이 갈라지는 CG는 역대 모든 영화 중 가장 감명깊었다98년도 영화라고 믿을 수 없는 퀄리티",1
17997785,크리스틴 스튜어트 연기가 좋았어요.,1
17997784,"재밌어요! 요런 감성 너무 좋아요. 스토리도 좋고, 각 캐릭터들의 사정도 왠지 공감 가서 더 좋았어요.",1
17997783,재밌고 서늘하고 음산하다,1
17997781,최민식이라는 배우는 이름으로만 알고 있었지만 이 영화를 보고 최민식님의 연기를 보고나서 진짜 입이 떠억 벌어졌습니다.. ㄹㅇ ㅆㅅㅌㅊ 추천합니다,1
17997782,,1
17997780,용산에서 아이맥스로 봤습니다. 마블영화 이전의 블록버스터!!극장에서 관람한 보람이 있는 영화임,1
17997779,히어로물이지만오락성강한스파이더맨과는완전결이다른..정체성에고민하는투박한가죽신을신은베트맨..고담과어울리던데.. 고담시는민주주의와자본주의의어두운미래처럼보여섬뜩했다는..,1
17997777,"보면서 두번이나 울었어요 몰리가 사고났을 때, 맥스가 cj 곁에서 떠날 때. 정말 너무 슬펐어요 우리 겨울이가 환생한다고 믿게 되었어요 영화 너무 잘 만들었네요 짱이에요!!!",1
17997776,편하게 힐링하기 좋은 영화!  ost가 너무 좋아요!,1
17997775,아이묭의 OST 너무 좋네요! 스토리도 좋고 음악도 좋고너무 재미있게 봤어요~,1
17997774,반드시 영화관에서 봐야하는 영화,1
17997771,꼭 보십시오 ㅠㅠ 따스함 ㅠㅠ 막 울었네 ㅠㅠ,1
17997770,하늘의 푸르름을 아는 사람과 바다의 깊이를 아는 사람 중 어느쪽이 더 나은걸까? 난 아직 그 답을 찾지 못했다.,1
17997769,,1
17997768,"이미 성공한 두 시리즈가 있음에도 불구하고, 똑똑하게 리부트 성공시켰다는 점에서 박수를 보내고 싶다.",1
17997767,"누구에게나 추악함, 수치심, 두려움, 불안이 있대요. 또한 누구에게나 따뜻함, 통찰력, 역경을이겨낼힘도 있대요.  인정하면 쉬워지는게 그게 참 어려운것같아요.  인간의 역경에 대해 잘 표현한 너무나 훌륭한 영화인것같아요~",1
17997766,런닝타임을 두시간반으로 했다면 더좋았을 영화.다크나이트 생각하고 보면 실망함. 개인적으로 다른 색깔의 배트맨은 좋았음. 킬링타임으로 강력추천.,1
17997765,이광수씬이 산만하고 불필요하네 시간만 떼우는식... 그래도 나름 재밌게봤습니다강하늘 연기는 최고인듯,1
17997764,할리우드는 못하는게 없다는 것을 타이타닉 이후로 한번더 깨달았다.,1
17997761,"봉준호, 그는 역시 할리우드에 어울리는 남자",1
17997760,세상이 아름답다고만 생각했던 노인은 세상의 안좋은것을 보고 시를 쓰기 시작하였다,1
17997759,박보검 빼고 다 괜찮았다.,1
17997758,"니콜라스케이지도 좋았지만, 돼지를 찾기위해 동행하는 남자애 표정이 더할 나위 없이 진한 감정을 실어준다..보는내내 너무 좋았던 영화",1
17997756,저는 3시간 러닝타임이 지루하지않았어요! 시간이 너무 잘갔고 어리숙한 베트맨이 너무 몰입하기 좋았어요. 인간적이고. 조금 웃긴장면도있었지만 그런 모습이 진짜 인간적이였습니다. 그리고 카메라 연출이 진짜 .. 장난아니에요....,1
17997755,기억의 원더랜드로 알게된 나카무라 토모야를 만나 반가왔고 좋은 스토리에 저평가된 이유가 궁금해진 영화좋은 필모가 더해진 듯,1
17997754,"토비 맥과이어와 오리지널 수퍼 악당들 다시 봐서 정말 반가웠다...만점짜리 캐스팅...마지막 부분 톰 홀랜드가 과거의 스파이더 맨들 끌어안고 ""땡큐 땡큐""하는 장면은 ""출연해 주셔서 감사합니다""라고 말하는 것 같았다",1
17997752,문쩝쩝이의 추락입니다,1
17997751,시간가는줄 모르고 봤습니다. 재밌었습니다,1
17997750,최민식의 연기가 최고였고 스토리라인이 아이들도 보기에 너무 좋았다,1
17997749,I love Elon!! CG는 지림,1
17997746,보지는 않았는데 재밌네요,1
17997745,잔잔하지만 가슴이 뭉클한 영화,1
17997744,역대급 배트맨. 개인적으론 다크나이트보다 훨씬 나음. 가장 어둡고 가장 잘생김 ㅋㅋㅋㅋ,1
17997743,타임 킬링용으로 딱 인 것 같아요 적당히 재미있고 감동적입니다 가족들과 보는 것도 좋을 것 같네요 혹자는 이런 영화를 진부하고 수준이 낮다고 할 수도 있겠지만 저는 이렇게 상냥함을 가지고 있는 영화가 좋은 것 같아요,1
17997742,크리스틴 스튜어트 최고,1
17997739,"감독의 작품 중에 '그날 본 꽃의 이름을' 에 대해 보고 이 작품에 대해서도 기대를 많이 했는데 역시나 최고였고, 이 감독님의 작품이라면 무조건 볼 정도로 팬이 된 것 같습니다!",1
17997738,제니퍼로페즈는 변함 없이 노래 잘하고 연기 잘 하네요. 조연 들이 가끔 빵빵 웃기네요. ㅋ,1
17997737,"너무 좋아서 두번이나 봤어요! 전 노래방 고백송 장면 왜이리 좋지요ㅋㅋ 감독님 다음 작품 벌써부터 기대되고, 또 좋은 작품으로 이렇게 행복하게 해주세요~",1
17997735,내용은 솔직히 큰 감동은 없었고 로버트패틴슨이 연기를 너무 잘해서 몰입해서 잘 봣음,1
17997734,코미디 영화라 웃음 뽀인트도 있고 잼나게 볼수 있는 영화  아쉽다고 하는 연기력은 아이돌 출신 배우들이라 더 성장하지 않을까여 ㅎ 연기자분들 모두 퐈이팅,1
17997733,인간적으로 별점이 넘 짜네 짜,1
17997732,수십번은 본거 같네요.,1
17997731,재미와흥미로 보기엔 괜찮았음..,1
17997729,20년 동안 슈퍼히어로 스파이더맨을 사랑해준 팬들에게 바치는 종합 선물세트 처럼 뜻깊고 화려한 작별인사 였다 Good bye...피터 파커,1
17997728,와 신선하고 놀라움을 자아내는 수작,1
17997727,배트맨 특유의 다크한 분위기를 잘 연출한듯,1
17997725,"[가장 현실적인 평점] 1~3점:쓰레기 / 4~5점:살면서 모르고 살아도 무방 / 6점:뭔가 나사빠진듯 2% 부족 / 7점:그런데로 평타 / 8점:이정도면 남에게 추천가능한 수작 / 9점:소름, 전율이 느껴지는걸작 / 10점:불후의 명작, 세기의 역작",1
17997722,아만다 바인즈는 언제나 상큼하다. 신데렐라 스토리의 내용이야 어쨌든 이렇게 10대연기를 풋풋히 잘 살리는 배우가있을까. 바인즈가 하루빨리 건강해지길 바란다.,1
17997721,역시 명작입니다. 그였기에 가능한 노예풍자 영화. 잔인하지만 현실은 더 잔인한 그 시대 ㅜㅜ,1
17997720,뮤지컬풍 영화와 로맨스를 원하다면 추천,1
17997719,스테이시 마틴의  연기력 하나만 믿고 보러갑니다.,1
17997718,노출연기하느라 고생했지만 생각보다 수위는 높지않음영상자체가 어두워서 어두운 영화관에서 보니 gg,1
17997717,가장 다크한 배트맨 다음편을 기대해봄직한..,1
17997716,,1
17997714,액션좋아하시는 분들이  보면 좋을듯합니다.,1
17997713,오랜만에 이런 스케일도 크고 CG도 좋은  우주영화 봐서 매우 맨족쓰재밌엇어요!!,1
17997711,띵작 가족들과 함께 보세요,1
17997710,한없이 얄팍한 관계. 수단으로 전락한 사랑.,1
17997709,최고입니다 블록버스터느낌 너무 좋았어요!!!,1
17997706,오랜만에 나오는 SF 영화. 볼만합니다.,1
17997704,내 곁에서 나를 지켜봐주고 케어해주는 사람이 정말 소중하다는 것을 새삼 깨닫게 해준다,1
17997702,느와르 영화가 생각나는 분위기와 음악 선정이 마음에 들었다.,1
17997700,호불호가 있길래 기대안하고 봤는데우주관련 영화좋아하시는분 꼭보세용전재밌게봤음ㅎ,1
17997697,후반부 아프가니스탄 액션씬이 많이 엉성하다. 주제가를 아하가 불렀다는.. 생동하는 여명!,1
17997696,이런거 좋아 ㅋㅋ깨소금,1
17997695,다이아나 스팬서 담아냈다고 하기에는.. 크리스틴이 보입니다,1
17997693,영화가 끝나고 뭔가 씁쓸함을 느꼈습니다자초한 일이지만 주인공이 너무 안타깝네요,1
17997692,수학여행의 추억을 되새겨 볼 수 있었던 시간. 오글거림은 잠시 눌러두시길...,1
17997689,보고나면 섹*가 싫어질 정도로 잔혹한 현실이네요,1
17997687,연기력으로 끝나버렸다!!,1
17997686,너무 감동적이였어요 울 재수가 바르게 자라서 꼭 미술선생님이 되었으면 좋겠어요,1
17997685,찐 스펜서의 영화로는 아직이네요,1
17997684,진지하게 결혼을 생각해본 대상이 있었다면 나이에 상관없이 감동 포인트가 있을듯..,1
17997683,눈이 즐거운 영화! 오랜만에 재밌게 봤다,1
17997681,생각없이 보기좋음다보고나니 인터스텔라가 땡긴다,1
17997679,사실적이다 그래서 감동적이다,1
17997678,역시 핀처감독은 리듬감이 좋음,1
17997676,감동입니다 ㆍ고딩들의 세계,1
17997675,요즘처럼 답답한 시국엔 시원한 액션이죠. 아드레날린이 치솟아요,1
17997673,끝은 인간에겐 허무할순 있지만짐승에겐 천국인 곳인간이없는 곳에서 행복하게 잘 살으렴~♡,1
17997672,사랑이 식은 것은 아니다. 그저 결혼이라는 제도가 식은 것일 뿐. 맞지 않음을 이어가는 것의 어려움. 그리고 변화를 어떻게 받아들여야 할지 다룬다. 개인의 죽음보다 결혼의 죽음이 더 슬픈 이유는 상대방이란 존재가 있기 때문인 듯.,1
17997671,재미있게 잘 봤씁니다.,1
17997670,최고의 영화. 꼭보세요,1
17997669,"점수가 왜케 낮지? 별 4개 주려다가 점수 균형 맞추려고 5개 줌. 잔인한 장면은 있어도 피가 튀기는 장면이 없는 거 보면 가족 영화로 만든 것 같은데, 딱 거기에 부합하지 않나? 배우 캐스팅만 봐도 각각 제역할을 충실히 잘 살린 영화라고 생각함. 의외로 권상우가 대사를 잘 쳐서 다른 배우인 줄 알았음;;; 권상우 맞나 확인하려고 검색하러 왔다가 평점까지 남기게 됨. 목소리 깔고 대사 치니까 괜찮네. ㅋㅋㅋ 여배우들이 연기하기 어려운 배역들일텐데, 쏘쏘했다고 봄. 일단, 광수씨 나왔다는 것부터 영화는 코믹일 거라고 예상했었음. 이거 나만 그럼???",1
17997668,나이가 30인데 이거보면서 질질 짜고있다 난 아직도 소녀인가,1
17997667,차세대 액션 히로인예고.  매력적이네요 여주인공,1
17997666,차세대 액션 히로인예고.  매력적이네요 여주인공,1
17997665,너무 재밌게 봤어요. 훈훈한 결말 굿,1
17997664,영상 표현이 인상적임.스토리는 템포가 느리지만 이야기의 시작으로는 안정적이었음.,1
17997662,자가격리 끝나고 답답했는데~ 액션으로 답답함 밀어냈네여 ㅎㅎ,1
17997661,뫼비우스의 띠같은 운명,1
17997660,,1
17997659,요즘같이 답답한 때 가볍게 보기 좋은 액션영화네요. 좋아요~^^,1
17997658,찢 실화라는데 팩트맞죠? ㅋㅋ,1
17997657,패틴슨땜에 봤는데  후회없네요,1
17997656,영상미가 좋다 크리스틴 연기가 섬세하다,1
17997655,나이 차이 꽤 나는 사촌형이 가끔 맛보여준 pc 통신 덕에 이 영화를 이해할 수 있었다,1
17997654,말이 필요없다 그냥 최고,1
17997653,흥분되기도하고 나는 어떤 취향일까 고민하게됨,1
17997652,재미있네 영화가~ 액션 물인데 코미디 물에 가까운 영화 인데?~ ㅋㅋㅋㅋ,1
17997651,조금 밋맛한감도 있지만 최민식배우 연기도 좋고대체적으로 잘봤습니다.,1
17997650,매력적인 루비로즈 보는 재미가 쏠쏠하네요!,1
17997649,가볍게 보기 좋은 로맨티코미디영화 재밌었어요,1
17997648,틀어놓고 다른거 해도 좋은 영화,1
17997647,재밌습니다~,1
17997646,나만 베트맨 마스크 없는거 허전햇냐?,1
17997644,예전 배트맨을 기대하고 보러 간 사람은 실망할 수 있는 영화입니다.하지만 배트맨 세계관에 대한 새로운 접근과 장르를 개척한 변화는 좋았습니다.하지만 설득력 부족한 서사와 너무 긴 호흡은 많이 아쉽습니다.조금 더 짧게 담백하게 영화를 구성했으면 어떻을까 아쉬움이 남습니다.2편에서는 이런 점이 개선되었으면 좋겠습니다.,1
17997643,,1
17997641,인터스텔라급 감동도 아니고 현실성도 멀긴 하지만 영화관에서 꽤 볼만했음,1
17997640,굿 좋아요 코로나 시기에 사람도 없고 좋네용,1
17997639,절대 댓글 읽어보지말고 영화봐라.  그러면 볼만하다,1
17997638,보고 울었습니다... 한 마디면 되지 않나요?,1
17997637,내용이 지루하지 않고 흥미진진해요! 기대 안했는데 재밌게 봐써요! 그나저나 나만 배 아까워..?ㅜ,1
17997636,믿음이란 무엇인가?  질문에 답을 하는 영화,1
17997634,,1
17997633,아흥. 연기 너무 잘하네. 배우들이 살린듯.,1
17997632,"운명적, 열정적, 헌신적, 해바라기 사랑.깊은 여운이 남는 영화다. 영화의 모든 것이 너무 좋았다.최애 영화로 등급♡",1
17997630,너무 재밌게 봤어요. 배우들 연기도 만족합니다.,1
17997629,담백해서 더 좋았던...,1
17997627,더 페~엔 텀! 옵더 오페라 잇데얼~ 인사 마마안~,1
17997626,기대도 안하고 뭔지도 모르고 봤는데 역대급 명작이네 원투 다봄 쓰리는 2022 여름에 개봉,1
17997625,때로는 평생 알지 못할 정도로 사람과의 알수없는 문제를 찾기까지 너무나 많은 시간이 걸린다.,1
17997621,크리스틴 스튜어트 연기 보는것만도 좋다.,1
17997617,,1
17997616,기존 작품들 보다는 별로였지만 무난한게 볼만했다너무 가벼운듯,1
17997612,액션씬 존나재밌게봄 미도리야가 이렇게 멋있었냐 ㅋㅋ,1
17997609,내가 보고 운 유일한 영화....,1
17997607,"좋은 연출, 연기, 내용",1
17997606,"좋은 연출, 연기, 내용",1
17997605,"연기,,,bb",1
17997604,영상미가 좋은 영화네요 재미있어요 꼭보세요,1
17997603,전부터 느끼는거지만  최민식배우님은살좀 뺐으면 좋겠습니다김동휘 조 뭐더라  젊은 배우들의  연기가좋았습니다미생에 나왔던 그분도  봐서 좋구요전체적으로 so  so,1
17997601,너무 재밌게봤어요!!,1
17997600,애들이보기에  좋은거같아요.상상으로 생각하는 우주를직접보는 느낌^^,1
17997599,로맨스로보면 그저그랬지만 사랑이란 감점으로 보니 뭉클해진다,1
17997598,DC의 진가를 보여준 영화인듯. 확실히 암울하고 어두운 분위기였지만 3시간이 지루하지 않을 만큼 재밌었음,1
17997597,"눈물 포인트가 많지 않아 그 점이 더 좋았습니다.한쪽의 관점에서 그려진 것 같지만, 편향적이지만은 않은 것 같구요.나무나 새들에 관한 장면도 좋았습니다.시기가 시기지만, 직장인이 많은 지역에서 퇴근시간 이후에 봤는데, 관객이 저 혼자여서 좀 당황했어요.",1
17997594,,1
17997593,재난영화의 끝판왕!영상미 압권입니다!,1
17997592,CG가 볼만합니다 CG가 웅장해서 영화관에서 볼맛나는데 솔직히 스토리가 갑자기 AI괴물나오고 허구맹랑한데...그래도 저는 나름 잼있게 봤네요너무 작품성 따지지말고 보면 잼있습니다,1
17997591,영상미가 압권인 볼만한 영화,1
17997588,처음에는 또하나에 재난 영화로 생각 했지만 CG와 영상미가 좋은 영화,1
17997587,"어려서 아버지를 일찍 여의고, 성인이되어 아버지가된 나에게 더할 나위 없는 영화였다.",1
17997586,크게 기대 하지 않고 봐서 그러저럭 볼만은 한데평점이 많이 낮은게 이상하네요 흠,1
17997585,난 나쁘지 않던디~~~,1
17997584,이런 장르의 영화를 좋아해서인지 저는 정말 재미있게 보았습니다그래픽이나 구성도 나브지 않았습니다달이떨어지는 신선항 소재도 괜찮았어여,1
17997583,일단 내용이 전체적으로 저는 너무 재미 있었습니다뭐라 할까 한마디로 정말 인생작이라고 할까보면 볼수록 영화의 맛을 알아가는것 같아요,1
17997582,장진표 코메디 무심한듯 던진다,1
17997581,재밌기만 한데 왜들 그러지? 남자들은 왜케 여자들이 영웅이되어 잘 되는 꼴을 못 보는거냐?,1
17997579,"예전에 그냥 키아누 리브스가 나와서 골랐나 별 생각 없이 봤다. 근데 요즘 들어 꿈이 없으면 사는 게 아니다 말이 계속 떠오른다. 꿈이란 것은 뭐든 간에 언제가 되었든지 자신이 스스로 납득해서 세우고 그것을 향해 나아가면 되는 것 아닌가 하는 영화의 메시지가 말이다. 꿈이 없으면, 살아갈 수 없다. 살아도 죽은 듯한 삶이다.",1
17997577,"솔직히 스타워즈 , 반지의제왕 보다 재미있어요. 꼭 보셔요 2번 보시고요. 지인들 많이 모아서 단체관람 추천합니다",1
17997576,감동적이고 재밌게 봤습니다.,1
17997575,설정부터가 흥미롭고 스토리나 연출 연기 전부 완벽하고 재밌네요 강추입니다,1
17997573,"신선한소재와 현실을 잘반영한 내용, 최고의 연기",1
17997572,,1
17997570,닭이 먼저냐 달걀이 먼저냐,1
17997568,당당하게 말할 수 있는 내 인생 영화,1
17997567,쫄깃한 찹쌀떡을 기대했는데 이에 달라 붙은 느낌. 3시간은 너무 길어,1
17997566,이 영화 완전 어릴때 봤는데 그때부터 너무너무 좋아해서 볼때마다 울었는데 지금봐도 눈물 줄줄 ㅋㅋㅋ,1
17997565,1편은 할배가 선과악이 공존했는데 이번편은 무조건 할배편이라서 단순해서 좋음. 특히 신박한 장면은 방울하고 강력 접착제. 생각없이 보기 딱 좋은 영화 요새 이런영화 찾기도 힘듬,1
17997564,,1
17997562,배트맨다운 무비 사운드로 미장센도 쵝오 인듯 마블이 따라 올수 없는 다크한 매력의 영화,1
17997559,솔직히 보면서 눈물이 흐르진 않았습니다.하지만 저만 이 작품을 보기엔 안 본 사람들이 안타까워 눈물이 납니다.,1
17997558,,1
17997556,달의 몰락..현 한국정치와는 아무 관계없음. 단순무식하지만 에머리히 재앙쇼가 원래 그런 것.,1
17997554,"나라 전체의 행복지수가 높다고 해서 모두가 행복한 것은 아님을 유겐이라는 인물을 통해 부탄의 현실을 꼬집는다. 그럼에도 '루나나' 라는 산간 오지 마을에 들어서는 순간 관객들은 아이들의 천진난만한 얼굴과 아낌없이 내어주는 야크, 그리고 청정구역 루나나의 아름다운 대자연의 삼박자가 위화감 없이 전개되는 모습에 힐링을 받게된다.",1
17997553,실화 바탕이다보니까 뭘까? 뭘까? 뭘까? 하며 따라가는 재미는 있지만 결국 종착지에서 속 시원하게 답을 못 해준다는 답답함이 더 크다.,1
17997551,페미들 니들 논리면 도깨비 에서 남주가  500살 이 넘고  매번 고등학생으로 환생하는 여주와 사랑하는대 로리타를 넘어 이건 뭐니? 그리고 조선시대는 10~12살 에 여자가 7~9살 되는 꼬마신랑과 결혼도 했다  이 정신병자들아 제발 시대를 보고 이야기를해라 그리고 제발 니들하는 사이트에 갇혀 살지 말고 현실을보고 현생을 살아라,1
17997550,상실의 아픔에 대해 어떻게 받아들이고 살아야하는지 알게 해준 영화. 그럼에도 불구하고 살아야만 한다는 걸 전하는 영화. 자신의 인생이 지하 밑바닥으로 끝없이 추락하고 있는 느낌이 든다면 지금 당장 영화관으로 가서 이 영화를 봐야한다.,1
17997548,예술과 외설은 정말 종이 한장 차이일까 누군가는 찬양하고 누군간 역겨워하고. 충격적인 작품임엔 틀림없다 개인적으로 유지태의 깔끔함이 참 좋다,1
17997547,꿈에 지친 그대에게 전하는 따뜻한 격려,1
17997546,판타지에서 인생을 배우다,1
17997545,시간가는 줄 모르게 듄며들다. 이건 시작일 뿐이다.,1
17997544,그렇게 같이 보자고 한 영환데 헤어지고 나서야 보게 됐어 영화의 상황들이 너무 우리같아서 마음이 아파서 아직 끝까지 보지 못했네 장면 하나하나가 콕콕 쑤셔와 난 널 아직 사랑하는 건 아니야 너무 밉고 화도 나지만 그 때의 우리가 참 예뻤구나 싶어 고마웠어 나도 얼른 이 영화를 다 볼 수 있으면 좋겠다,1
17997543,그리운 사람들은 늘 우리 안에 살아있다.,1
17997541,예고는 공포지만 막상 보니 드라마에 가까운 영화그래도 몰입도는 있었다 배우들의 연기에 만점준다,1
17997540,,1
17997539,,1
17997538,처음엔 약간 엥? 했는데 마지막에 진짜 미쳤다고 생각했습니다,1
17997536,,1
17997535,따뜻한 수학을 알게 되었다,1
17997532,처음: 오오 신선해 과학적 오류 같은게 있긴 하지만 그래도 괜찮아.... 잠시 후: 아 진짜....중국 진짜...하,1
17997530,넋이 빠질만큼 흡인력있는 연설을 듣고 있자면 아직도 온몸에 전율이 일어요. 그의 행동거지와 말한마디가 국민을 생각하는 마음에서 우러나는것이 보였더랬죠.. 그저 정겹고 사람냄새나는 분이었는데,1
17997529,역시 알파치노! 내용도 재밌음!!,1
17997528,0.1% 상위 남자들의 세계가 고작 그런 세상이라니.. 인간으로 살아가는게 역겹다. 한창때의 니콜 키드먼과 톰 크루즈의 몸매는 끝내준다. 쫄려서 다시 보기시 싶지는 않은 영화.,1
17997527,하늘&효주  너무재미좋고 한참웃었네요^^좋아용 굿굿굿,1
17997526,허드슨강을 보고 와서 영화를 보니 더욱 감동적이다.너희는 시물레이션을 몇번 해봤냐? 우린 처음이다... 멋집니다.설리..,1
17997524,보이지 않는 경쾌한 질주,1
17997523,개봉날 봤는데 파이송이 계속 생각나요,1
17997521,전작에 비해 긴장감은 낮은편.,1
17997520,글쎄 살짝 지루하긴함. 처음 보는소재도 아니고,1
17997519,와 진짜 ㅋㅋ지루할 틈 없이 진짜 재미있음 곳곳에 웃음지뢰가 넘 많앜ㅋㅋ 내 취향 !!,1
17997518,괜찮았어요. 첫 사랑의 아픔과 뜨거움. 그리운 추억이 떠오를 때 겪는 고통과 아련함.,1
17997517,"이거 참...탑클래스들끼리 만나니까,  뭘 던져놔도 수작을 만들어 내네. 엔딩에서 나도 모르게 거절하라는 외침을 하게된다.",1
